"Points:0","Points:1","Points:2","U:0","U:1","U:2","ddt0(U):0","ddt0(U):1","ddt0(U):2","ddtCorrDdt0(U):0","ddtCorrDdt0(U):1","ddtCorrDdt0(U):2","p"
0.018627452,0.0099999998,-0.0015,1.50807,0.01132965,0,0.00049553276,-0.00108968,0,0.00049553276,-0.00108968,0,2.1678576
0.019607844,0.0099999998,-0.0015,1.5103425,0.011454875,0,0.00055705052,-0.0011324025,0,0.00055705052,-0.0011324025,0,2.1644449
0.020588236,0.0099999998,-0.0015,1.512635,0.01156185,0,0.00062021177,-0.001178465,0,0.00062021177,-0.001178465,0,2.1609974
0.021568628,0.0099999998,-0.0015,1.514945,0.011651775,0,0.00068533601,-0.0012310175,0,0.00068533601,-0.0012310175,0,2.1575174
0.02254902,0.0099999998,-0.0015,1.5172725,0.011725525,0,0.00075226347,-0.00129335,0,0.00075226347,-0.00129335,0,2.1540074
0.023529412,0.0099999998,-0.0015,1.51961,0.011783675,0,0.00082123949,-0.001369255,0,0.00082123949,-0.001369255,0,2.150475
0.024509804,0.0099999998,-0.0015,1.521955,0.011826575,0,0.00089313101,-0.0014621799,0,0.00089313101,-0.0014621799,0,2.146925
0.025490196,0.0099999998,-0.0015,1.52431,0.0118544,0,0.00096849375,-0.0015755475,0,0.00096849375,-0.0015755475,0,2.1433575
0.026470589,0.0099999998,-0.0015,1.52667,0.0118672,0,0.0010490502,-0.00171243,0,0.0010490502,-0.00171243,0,2.13978
0.027450981,0.0099999998,-0.0015,1.5290275,0.01186495,0,0.001134538,-0.00187575,0,0.001134538,-0.00187575,0,2.1361949
0.028431373,0.0099999998,-0.0015,1.5313826,0.011847449,0,0.001226485,-0.0020681899,0,0.001226485,-0.0020681899,0,2.1326075
0.029411765,0.0099999998,-0.0015,1.5337374,0.011814475,0,0.001328435,-0.002292495,0,0.001328435,-0.002292495,0,2.12902
0.030392157,0.0099999998,-0.0015,1.536085,0.01176575,0,0.0014395125,-0.0025506176,0,0.0014395125,-0.0025506176,0,2.1254375
0.031372551,0.0099999998,-0.0015,1.53842,0.011701,0,0.0015633525,-0.0028433851,0,0.0015633525,-0.0028433851,0,2.12187
0.032352943,0.0099999998,-0.0015,1.54074,0.011620025,0,0.0017028099,-0.0031722351,0,0.0017028099,-0.0031722351,0,2.1183176
0.033333335,0.0099999998,-0.0015,1.543045,0.011522749,0,0.0018577125,-0.0035378675,0,0.0018577125,-0.0035378675,0,2.1147826
0.034313727,0.0099999998,-0.0015,1.54533,0.011409299,0,0.002030225,-0.0039417199,0,0.002030225,-0.0039417199,0,2.111275
0.035294119,0.0099999998,-0.0015,1.54759,0.011279874,0,0.0022210949,-0.0043859249,0,0.0022210949,-0.0043859249,0,2.1078
0.036274511,0.0099999998,-0.0015,1.549825,0.01113482,0,0.0024367925,-0.0048722597,0,0.0024367925,-0.0048722597,0,2.1043625
0.037254903,0.0099999998,-0.0015,1.5520275,0.01097459,0,0.0026783575,-0.0054012449,0,0.0026783575,-0.0054012449,0,2.100965
0.038235296,0.0099999998,-0.0015,1.5541949,0.01079974,0,0.0029463801,-0.0059747123,0,0.0029463801,-0.0059747123,0,2.097615
0.039215688,0.0099999998,-0.0015,1.55633,0.010610953,0,0.0032416,-0.0065966127,0,0.0032416,-0.0065966127,0,2.0943174
0.04019608,0.0099999998,-0.0015,1.5584249,0.010408985,0,0.0035694849,-0.0072708577,0,0.0035694849,-0.0072708577,0,2.0910726
0.041176472,0.0099999998,-0.0015,1.5604775,0.01019471,0,0.0039329724,-0.0080007529,0,0.0039329724,-0.0080007529,0,2.0878899
0.042156864,0.0099999998,-0.0015,1.5624875,0.0099690175,0,0.004328025,-0.0087902546,0,0.004328025,-0.0087902546,0,2.0847726
0.043137256,0.0099999998,-0.0015,1.5644475,0.0097328071,0,0.0047604023,-0.0096462127,0,0.0047604023,-0.0096462127,0,2.0817199
0.044117648,0.0099999998,-0.0015,1.56636,0.0094869649,0,0.0052291499,-0.010575685,0,0.0052291499,-0.010575685,0,2.0787401
0.04509804,0.0099999998,-0.0015,1.5682275,0.0092323869,0,0.0057455548,-0.011586675,0,0.0057455548,-0.011586675,0,2.0758326
0.046078432,0.0099999998,-0.0015,1.5700425,0.0089700101,0,0.0063073626,-0.012687299,0,0.0063073626,-0.012687299,0,2.073
0.047058824,0.0099999998,-0.0015,1.5718025,0.0087007275,0,0.0069181775,-0.013888875,0,0.0069181775,-0.013888875,0,2.07025
0.048039217,0.0099999998,-0.0015,1.5735101,0.00842545,0,0.0075819623,-0.0152031,0,0.0075819623,-0.0152031,0,2.0675774
0.049019609,0.0099999998,-0.0015,1.5751675,0.0081449505,0,0.0082967496,-0.016641125,0,0.0082967496,-0.016641125,0,2.0649824
0.050000001,0.0099999998,-0.0015,1.5767701,0.0078597451,0,0.0090720095,-0.018215749,0,0.0090720095,-0.018215749,0,2.06247
0.050980393,0.0099999998,-0.0015,1.578315,0.0075699422,0,0.0099064354,-0.019936875,0,0.0099064354,-0.019936875,0,2.06004
0.051960785,0.0099999998,-0.0015,1.579805,0.0072753127,0,0.010815398,-0.021821676,0,0.010815398,-0.021821676,0,2.0576949
0.052941177,0.0099999998,-0.0015,1.5812426,0.0069753877,0,0.01179615,-0.023884449,0,0.01179615,-0.023884449,0,2.0554323
0.053921569,0.0099999998,-0.0015,1.5826275,0.0066694724,0,0.0128676,-0.026144326,0,0.0128676,-0.026144326,0,2.0532498
0.054901961,0.0099999998,-0.0015,1.5839524,0.0063565527,0,0.014029725,-0.028619625,0,0.014029725,-0.028619625,0,2.0511551
0.055882353,0.0099999998,-0.0015,1.5852225,0.0060352301,0,0.015290275,-0.031327225,0,0.015290275,-0.031327225,0,2.0491476
0.056862745,0.0099999998,-0.0015,1.5864375,0.0057036574,0,0.016668675,-0.034294251,0,0.016668675,-0.034294251,0,2.047225
0.057843138,0.0099999998,-0.0015,1.587595,0.0053595351,0,0.018165225,-0.037539024,0,0.018165225,-0.037539024,0,2.0453875
0.05882353,0.0099999998,-0.0015,1.588695,0.0049999524,0,0.01980645,-0.041090451,0,0.01980645,-0.041090451,0,2.0436399
0.059803922,0.0099999998,-0.0015,1.5897325,0.0046214648,0,0.0216019,-0.044974774,0,0.0216019,-0.044974774,0,2.0419874
0.060784314,0.0099999998,-0.0015,1.5907075,0.0042198477,0,0.023569375,-0.049217023,0,0.023569375,-0.049217023,0,2.0404301
0.061764706,0.0099999998,-0.0015,1.59162,0.0037902151,0,0.025726199,-0.0538477,0,0.025726199,-0.0538477,0,2.0389724
0.062745102,0.0099999998,-0.0015,1.5924649,0.003326715,0,0.028096024,-0.058884151,0,0.028096024,-0.058884151,0,2.0376201
0.063725494,0.0099999998,-0.0015,1.593235,0.0028227177,0,0.030713674,-0.064372748,0,0.030713674,-0.064372748,0,2.0363801
0.064705886,0.0099999998,-0.0015,1.593925,0.0022705274,0,0.033604749,-0.070338771,0,0.033604749,-0.070338771,0,2.03526
0.065686278,0.0099999998,-0.0015,1.59453,0.00166176,0,0.036744174,-0.076747447,0,0.036744174,-0.076747447,0,2.0342724
0.06666667,0.0099999998,-0.0015,1.59504,0.00098585477,0,0.040155172,-0.083732948,0,0.040155172,-0.083732948,0,2.0334275
0.067647062,0.0099999998,-0.0015,1.5954499,0.00022980408,0,0.043860048,-0.091408923,0,0.043860048,-0.091408923,0,2.0327449
0.068627454,0.0099999998,-0.0015,1.595745,-0.00062037766,0,0.047931101,-0.099933997,0,0.047931101,-0.099933997,0,2.0322449
0.069607846,0.0099999998,-0.0015,1.5959074,-0.0015816069,0,0.052448224,-0.109355,0,0.052448224,-0.109355,0,2.0319424
0.070588239,0.0099999998,-0.0015,1.595925,-0.0026737601,0,0.057389852,-0.11950625,0,0.057389852,-0.11950625,0,2.0318699
0.071568631,0.0099999998,-0.0015,1.59578,-0.003919845,0,0.062794849,-0.13049525,0,0.062794849,-0.13049525,0,2.0320499
0.072549023,0.0099999998,-0.0015,1.5954475,-0.0053468426,0,0.068726897,-0.14251401,0,0.068726897,-0.14251401,0,2.032515
0.073529415,0.0099999998,-0.0015,1.5949025,-0.0069867251,0,0.075247802,-0.15568875,0,0.075247802,-0.15568875,0,2.0333099
0.074509807,0.0099999998,-0.0015,1.594115,-0.0088776303,0,0.082418099,-0.17013049,0,0.082418099,-0.17013049,0,2.0344775
0.075490199,0.0099999998,-0.0015,1.59305,-0.011065289,0,0.090296976,-0.185939,0,0.090296976,-0.185939,0,2.0360675
0.076470591,0.0099999998,-0.0015,1.5916725,-0.0136047,0,0.098962978,-0.20320575,0,0.098962978,-0.20320575,0,2.0381374
0.077450983,0.0099999998,-0.0015,1.5899301,-0.016562199,0,0.10853983,-0.22205175,0,0.10853983,-0.22205175,0,2.04076
0.078431375,0.0099999998,-0.0015,1.587765,-0.020018125,0,0.11917825,-0.24264625,0,0.11917825,-0.24264625,0,2.0440125
0.079411767,0.0099999998,-0.0015,1.5851176,-0.024070175,0,0.13105001,-0.26519826,0,0.13105001,-0.26519826,0,2.0479825
0.08039216,0.0099999998,-0.0015,1.581915,-0.02883785,0,0.14434725,-0.28994724,0,0.14434725,-0.28994724,0,2.0527725
0.081372552,0.0099999998,-0.0015,1.5780675,-0.034468248,0,0.15925449,-0.31718576,0,0.15925449,-0.31718576,0,2.0584974
0.082352944,0.0099999998,-0.0015,1.5734725,-0.041143075,0,0.17594901,-0.34726423,0,0.17594901,-0.34726423,0,2.065285
0.083333336,0.0099999998,-0.0015,1.5680175,-0.04908755,0,0.1946055,-0.38054949,0,0.1946055,-0.38054949,0,2.0732675
0.084313728,0.0099999998,-0.0015,1.5615649,-0.058583051,0,0.215399,-0.41740853,0,0.215399,-0.41740853,0,2.0825925
0.08529412,0.0099999998,-0.0015,1.5539551,-0.069983721,0,0.23855224,-0.45823699,0,0.23855224,-0.45823699,0,2.093415
0.086274512,0.0099999998,-0.0015,1.5450125,-0.083738275,0,0.26433724,-0.50350851,0,0.26433724,-0.50350851,0,2.1058674
0.087254904,0.0099999998,-0.0015,1.5345351,-0.10042015,0,0.29298902,-0.55384171,0,0.29298902,-0.55384171,0,2.1200676
0.088235296,0.0099999998,-0.0015,1.522295,-0.120767,0,0.324673,-0.60996377,0,0.324673,-0.60996377,0,2.13608
0.089215688,0.0099999998,-0.0015,1.5080401,-0.14573576,0,0.35946426,-0.67266953,0,0.35946426,-0.67266953,0,2.1538424
0.090196081,0.0099999998,-0.0015,1.4914925,-0.17658025,0,0.39734027,-0.742863,0,0.39734027,-0.742863,0,2.173115
0.091176473,0.0099999998,-0.0015,1.472345,-0.21496776,0,0.43816799,-0.82163322,0,0.43816799,-0.82163322,0,2.193315
0.092156865,0.0099999998,-0.0015,1.45031,-0.26313126,0,0.48152101,-0.91026223,0,0.48152101,-0.91026223,0,2.2132776
0.093137257,0.0099999998,-0.0015,1.4249974,-0.32420576,0,0.52644777,-1.0107925,0,0.52644777,-1.0107925,0,2.2307825
0.094117649,0.0099999998,-0.0015,1.3964325,-0.40246874,0,0.57111096,-1.1248325,0,0.57111096,-1.1248325,0,2.24195
0.095098041,0.0099999998,-0.0015,1.3631124,-0.50484872,0,0.60989702,-1.25648,0,0.60989702,-1.25648,0,2.2389126
0.096078433,0.0099999998,-0.0015,1.329615,-0.64006495,0,0.64362925,-1.40589,0,0.64362925,-1.40589,0,2.2090476
0.097058825,0.0099999998,-0.0015,1.27956,-0.83131826,0,0.64018053,-1.5954425,0,0.64018053,-1.5954425,0,2.1136475
0.098039217,0.0099999998,-0.0015,1.283103,-1.0903132,0,0.6697945,-1.808145,0,0.6697945,-1.808145,0,1.9041851
0.099019609,0.0099999998,-0.0015,1.133216,-1.6172675,0,0.42146006,-2.143465,0,0.42146006,-2.143465,0,1.2270285
0.1,0.0099999998,-0.0015,0,0,0,0,0,0,0,0,0,-0.94418997
0,0.011,-0.0015,1.4776,0,0,0,0,0,0,0,0,2.2114649
0.00098039221,0.011,-0.0015,1.4777601,0.00096364599,0,-1.1683998e-06,1.922005e-05,0,-1.1683998e-06,1.922005e-05,0,2.2113225
0.0019607844,0.011,-0.0015,1.478125,0.0019055875,0,-2.008265e-06,1.5545225e-05,0,-2.008265e-06,1.5545225e-05,0,2.2108076
0.0029411765,0.011,-0.0015,1.47877,0.0028013126,0,-2.7646699e-06,-2.3793498e-06,0,-2.7646699e-06,-2.3793498e-06,0,2.2098501
0.0039215689,0.011,-0.0015,1.4796575,0.0036310849,0,-2.3979026e-06,-4.1957675e-05,0,-2.3979026e-06,-4.1957675e-05,0,2.2085226
0.004901961,0.011,-0.0015,1.4807475,0.0043850099,0,-1.5327001e-07,-9.8991251e-05,0,-1.5327001e-07,-9.8991251e-05,0,2.2069001
0.0058823531,0.011,-0.0015,1.4820125,0.0050613252,0,4.5615525e-06,-0.000170054,0,4.5615525e-06,-0.000170054,0,2.20502
0.0068627452,0.011,-0.0015,1.4834325,0.0056626229,0,1.2544392e-05,-0.00025197226,0,1.2544392e-05,-0.00025197226,0,2.202915
0.0078431377,0.011,-0.0015,1.4849875,0.0061933324,0,2.4264924e-05,-0.00034175324,0,2.4264924e-05,-0.00034175324,0,2.2006125
0.0088235298,0.011,-0.0015,1.486655,0.0066589401,0,4.0151499e-05,-0.00043621575,0,4.0151499e-05,-0.00043621575,0,2.1981349
0.0098039219,0.011,-0.0015,1.48842,0.0070657777,0,6.0329374e-05,-0.0005319445,0,6.0329374e-05,-0.0005319445,0,2.1955099
0.010784314,0.011,-0.0015,1.49027,0.0074205622,0,8.4465777e-05,-0.00062605127,0,8.4465777e-05,-0.00062605127,0,2.19276
0.011764706,0.011,-0.0015,1.4921925,0.00772982,0,0.00011265765,-0.00071577023,0,0.00011265765,-0.00071577023,0,2.1898975
0.012745098,0.011,-0.0015,1.4941776,0.0079995124,0,0.0001449885,-0.00079911476,0,0.0001449885,-0.00079911476,0,2.1869376
0.01372549,0.011,-0.0015,1.49622,0.0082348799,0,0.000181251,-0.00087478326,0,0.000181251,-0.00087478326,0,2.1838925
0.014705882,0.011,-0.0015,1.4983101,0.0084404126,0,0.00022078901,-0.00094210473,0,0.00022078901,-0.00094210473,0,2.1807725
0.015686275,0.011,-0.0015,1.5004375,0.0086198999,0,0.00026287226,-0.001001507,0,0.00026287226,-0.001001507,0,2.1775875
0.016666668,0.011,-0.0015,1.502605,0.0087764999,0,0.00030741576,-0.0010539925,0,0.00030741576,-0.0010539925,0,2.1743426
0.01764706,0.011,-0.0015,1.5048075,0.0089128353,0,0.00035431099,-0.001101195,0,0.00035431099,-0.001101195,0,2.1710424
0.018627452,0.011,-0.0015,1.5070375,0.0090310378,0,0.00040286098,-0.00114558,0,0.00040286098,-0.00114558,0,2.1676974
0.019607844,0.011,-0.0015,1.50929,0.0091328174,0,0.00045254375,-0.0011901499,0,0.00045254375,-0.0011901499,0,2.16431
0.020588236,0.011,-0.0015,1.5115626,0.0092195347,0,0.00050368573,-0.00123778,0,0.00050368573,-0.00123778,0,2.1608849
0.021568628,0.011,-0.0015,1.513855,0.0092922226,0,0.00055657327,-0.0012917875,0,0.00055657327,-0.0012917875,0,2.1574299
0.02254902,0.011,-0.0015,1.516165,0.0093516223,0,0.00061072223,-0.00135586,0,0.00061072223,-0.00135586,0,2.153945
0.023529412,0.011,-0.0015,1.5184875,0.0093982546,0,0.00066629599,-0.0014337475,0,0.00066629599,-0.0014337475,0,2.150435
0.024509804,0.011,-0.0015,1.5208175,0.0094325002,0,0.00072418601,-0.001529355,0,0.00072418601,-0.001529355,0,2.1469049
0.025490196,0.011,-0.0015,1.523155,0.0094545474,0,0.00078488002,-0.0016463075,0,0.00078488002,-0.0016463075,0,2.1433601
0.026470589,0.011,-0.0015,1.5254951,0.0094644399,0,0.0008501577,-0.0017878675,0,0.0008501577,-0.0017878675,0,2.1398025
0.027450981,0.011,-0.0015,1.5278375,0.0094621899,0,0.00091877452,-0.0019569877,0,0.00091877452,-0.0019569877,0,2.1362376
0.028431373,0.011,-0.0015,1.5301775,0.0094476873,0,0.00099344598,-0.0021572774,0,0.00099344598,-0.0021572774,0,2.1326725
0.029411765,0.011,-0.0015,1.532515,0.0094208177,0,0.0010757055,-0.0023911376,0,0.0010757055,-0.0023911376,0,2.1291075
0.030392157,0.011,-0.0015,1.5348475,0.0093814079,0,0.001165628,-0.0026598526,0,0.001165628,-0.0026598526,0,2.1255474
0.031372551,0.011,-0.0015,1.537165,0.0093292575,0,0.0012670076,-0.0029648675,0,0.0012670076,-0.0029648675,0,2.122
0.032352943,0.011,-0.0015,1.5394676,0.0092642652,0,0.00138024,-0.0033076801,0,0.00138024,-0.0033076801,0,2.1184702
0.033333335,0.011,-0.0015,1.541755,0.009186375,0,0.001507645,-0.0036892351,0,0.001507645,-0.0036892351,0,2.1149602
0.034313727,0.011,-0.0015,1.5440226,0.0090956427,0,0.0016458899,-0.0041116523,0,0.0016458899,-0.0041116523,0,2.111475
0.035294119,0.011,-0.0015,1.546265,0.0089922473,0,0.0018001925,-0.0045764251,0,0.0018001925,-0.0045764251,0,2.1080225
0.036274511,0.011,-0.0015,1.5484825,0.0088764476,0,0.00197529,-0.0050843223,0,0.00197529,-0.0050843223,0,2.1046076
0.037254903,0.011,-0.0015,1.55067,0.0087486003,0,0.0021716675,-0.0056367125,0,0.0021716675,-0.0056367125,0,2.1012299
0.038235296,0.011,-0.0015,1.5528225,0.0086091477,0,0.0023896925,-0.0062362798,0,0.0023896925,-0.0062362798,0,2.0978999
0.039215688,0.011,-0.0015,1.55494,0.008458592,0,0.0026266549,-0.0068859677,0,0.0026266549,-0.0068859677,0,2.0946226
0.04019608,0.011,-0.0015,1.5570199,0.0082975151,0,0.0028935724,-0.0075894278,0,0.0028935724,-0.0075894278,0,2.0913975
0.041176472,0.011,-0.0015,1.5590601,0.0081265625,0,0.0031873125,-0.0083506126,0,0.0031873125,-0.0083506126,0,2.0882325
0.042156864,0.011,-0.0015,1.5610576,0.0079464149,0,0.0035090449,-0.0091741569,0,0.0035090449,-0.0091741569,0,2.0851274
0.043137256,0.011,-0.0015,1.5630075,0.007757775,0,0.0038568848,-0.010066325,0,0.0038568848,-0.010066325,0,2.0820899
0.044117648,0.011,-0.0015,1.5649099,0.0075613149,0,0.0042364276,-0.0110346,0,0.0042364276,-0.0110346,0,2.0791249
0.04509804,0.011,-0.0015,1.5667675,0.0073577324,0,0.0046549975,-0.0120855,0,0.0046549975,-0.0120855,0,2.07623
0.046078432,0.011,-0.0015,1.5685725,0.0071477047,0,0.0051070601,-0.0132289,0,0.0051070601,-0.0132289,0,2.07341
0.047058824,0.011,-0.0015,1.570325,0.0069319024,0,0.0056034601,-0.01447735,0,0.0056034601,-0.01447735,0,2.0706675
0.048039217,0.011,-0.0015,1.5720274,0.0067109177,0,0.0061348225,-0.015839599,0,0.0061348225,-0.015839599,0,2.0680025
0.049019609,0.011,-0.0015,1.5736775,0.0064852647,0,0.0067157052,-0.017331876,0,0.0067157052,-0.017331876,0,2.0654175
0.050000001,0.011,-0.0015,1.5752726,0.0062552574,0,0.0073386724,-0.018961875,0,0.0073386724,-0.018961875,0,2.0629125
0.050980393,0.011,-0.0015,1.57681,0.0060209674,0,0.0080139628,-0.020745926,0,0.0080139628,-0.020745926,0,2.0604925
0.051960785,0.011,-0.0015,1.5782925,0.00578222,0,0.0087502077,-0.022699401,0,0.0087502077,-0.022699401,0,2.0581574
0.052941177,0.011,-0.0015,1.5797224,0.0055386173,0,0.0095365755,-0.0248357,0,0.0095365755,-0.0248357,0,2.0559025
0.053921569,0.011,-0.0015,1.5811,0.0052895127,0,0.010411257,-0.027180076,0,0.010411257,-0.027180076,0,2.0537324
0.054901961,0.011,-0.0015,1.5824175,0.0050340099,0,0.011342237,-0.029741751,0,0.011342237,-0.029741751,0,2.0516524
0.055882353,0.011,-0.0015,1.5836775,0.0047708424,0,0.01236465,-0.032550901,0,0.01236465,-0.032550901,0,2.04966
0.056862745,0.011,-0.0015,1.58488,0.0044984827,0,0.0134764,-0.035625599,0,0.0134764,-0.035625599,0,2.047755
0.057843138,0.011,-0.0015,1.5860225,0.0042148773,0,0.01467455,-0.038990173,0,0.01467455,-0.038990173,0,2.0459425
0.05882353,0.011,-0.0015,1.587105,0.0039176675,0,0.0160046,-0.042676151,0,0.0160046,-0.042676151,0,2.044225
0.059803922,0.011,-0.0015,1.58812,0.00360381,0,0.01744155,-0.046709076,0,0.01744155,-0.046709076,0,2.0426049
0.060784314,0.011,-0.0015,1.58907,0.003269885,0,0.019019924,-0.051119026,0,0.019019924,-0.051119026,0,2.04109
0.061764706,0.011,-0.0015,1.5899525,0.0029115551,0,0.020750251,-0.055938676,0,0.020750251,-0.055938676,0,2.0396824
0.062745102,0.011,-0.0015,1.5907575,0.0025240676,0,0.022665225,-0.061208025,0,0.022665225,-0.061208025,0,2.0383902
0.063725494,0.011,-0.0015,1.591485,0.0021014975,0,0.024757724,-0.066924021,0,0.024757724,-0.066924021,0,2.0372224
0.064705886,0.011,-0.0015,1.5921276,0.0016375249,0,0.027152698,-0.073193371,0,0.027152698,-0.073193371,0,2.0361874
0.065686278,0.011,-0.0015,1.59267,0.001124903,0,0.029753199,-0.079855502,0,0.029753199,-0.079855502,0,2.0353
0.06666667,0.011,-0.0015,1.5931075,0.00055570895,0,0.032614022,-0.087196574,0,0.032614022,-0.087196574,0,2.03457
0.067647062,0.011,-0.0015,1.593435,-8.0558326e-05,0,0.035664026,-0.095366478,0,0.035664026,-0.095366478,0,2.0340226
0.068627454,0.011,-0.0015,1.5936301,-0.00079729175,0,0.038818024,-0.10413565,0,0.038818024,-0.10413565,0,2.0336826
0.069607846,0.011,-0.0015,1.5936775,-0.001608215,0,0.042471476,-0.11373825,0,0.042471476,-0.11373825,0,2.0335701
0.070588239,0.011,-0.0015,1.59356,-0.0025305101,0,0.0465822,-0.12424175,0,0.0465822,-0.12424175,0,2.03372
0.071568631,0.011,-0.0015,1.593255,-0.0035838676,0,0.051034398,-0.1357225,0,0.051034398,-0.1357225,0,2.0341601
0.072549023,0.011,-0.0015,1.5927351,-0.0047912574,0,0.055891603,-0.1482895,0,0.055891603,-0.1482895,0,2.0349326
0.073529415,0.011,-0.0015,1.59197,-0.00618002,0,0.06123535,-0.16205551,0,0.06123535,-0.16205551,0,2.0360875
0.074509807,0.011,-0.0015,1.590925,-0.0077829426,0,0.067103148,-0.1771325,0,0.067103148,-0.1771325,0,2.0376775
0.075490199,0.011,-0.0015,1.5895525,-0.0096394578,0,0.073538125,-0.19363925,0,0.073538125,-0.19363925,0,2.0397699
0.076470591,0.011,-0.0015,1.5878075,-0.0117971,0,0.080610499,-0.21170449,0,0.080610499,-0.21170449,0,2.0424376
0.077450983,0.011,-0.0015,1.5856276,-0.014313325,0,0.088418901,-0.231479,0,0.088418901,-0.231479,0,2.0457726
0.078431375,0.011,-0.0015,1.5829425,-0.017258024,0,0.097082824,-0.25315276,0,0.097082824,-0.25315276,0,2.049875
0.079411767,0.011,-0.0015,1.57967,-0.02071665,0,0.10674735,-0.27694124,0,0.10674735,-0.27694124,0,2.0548625
0.08039216,0.011,-0.0015,1.5757126,-0.02479405,0,0.11756225,-0.30309749,0,0.11756225,-0.30309749,0,2.0608776
0.081372552,0.011,-0.0015,1.5709525,-0.02961985,0,0.1296625,-0.33192176,0,0.1296625,-0.33192176,0,2.0680799
0.082352944,0.011,-0.0015,1.565245,-0.03535505,0,0.1431955,-0.36374125,0,0.1431955,-0.36374125,0,2.0766599
0.083333336,0.011,-0.0015,1.5584275,-0.042200599,0,0.15830976,-0.39891201,0,0.15830976,-0.39891201,0,2.0868299
0.084313728,0.011,-0.0015,1.5503025,-0.050409175,0,0.17514201,-0.43782049,0,0.17514201,-0.43782049,0,2.0988374
0.08529412,0.011,-0.0015,1.5406275,-0.060300775,0,0.19385324,-0.48088652,0,0.19385324,-0.48088652,0,2.1129651
0.086274512,0.011,-0.0015,1.529115,-0.072283551,0,0.21461424,-0.5286085,0,0.21461424,-0.5286085,0,2.1295125
0.087254904,0.011,-0.0015,1.515415,-0.0868821,0,0.237537,-0.58155572,0,0.237537,-0.58155572,0,2.1488199
0.088235296,0.011,-0.0015,1.4991075,-0.1047751,0,0.26271176,-0.64037454,0,0.26271176,-0.64037454,0,2.1712399
0.089215688,0.011,-0.0015,1.4796751,-0.126847,0,0.2901305,-0.70577002,0,0.2901305,-0.70577002,0,2.1970999
0.090196081,0.011,-0.0015,1.4564775,-0.15426099,0,0.31960827,-0.77842402,0,0.31960827,-0.77842402,0,2.22668
0.091176473,0.011,-0.0015,1.428715,-0.18856224,0,0.35079375,-0.85911626,0,0.35079375,-0.85911626,0,2.2601049
0.092156865,0.011,-0.0015,1.3953575,-0.23181251,0,0.38296449,-0.94870275,0,0.38296449,-0.94870275,0,2.29721
