"Points:0","Points:1","Points:2","U:0","U:1","U:2","ddt0(U):0","ddt0(U):1","ddt0(U):2","ddtCorrDdt0(U):0","ddtCorrDdt0(U):1","ddtCorrDdt0(U):2","p"
0.033333335,0.0099999998,-0.0015,1.54303,0.011552125,0,-0.0049113198,0.0088035697,0,-0.0049113198,0.0088035697,0,1.8626676
0.034313727,0.0099999998,-0.0015,1.54531,0.01144215,0,-0.0054041999,0.0098016597,0,-0.0054041999,0.0098016597,0,1.85917
0.035294119,0.0099999998,-0.0015,1.5475675,0.011316501,0,-0.0059500276,0.010904025,0,-0.0059500276,0.010904025,0,1.8557075
0.036274511,0.0099999998,-0.0015,1.5498,0.01117557,0,-0.0065634749,0.012118925,0,-0.0065634749,0.012118925,0,1.8522825
0.037254903,0.0099999998,-0.0015,1.552,0.011019862,0,-0.0072431224,0.0134533,0,-0.0072431224,0.0134533,0,1.8489001
0.038235296,0.0099999998,-0.0015,1.554165,0.01085,0,-0.0080022803,0.01491745,0,-0.0080022803,0.01491745,0,1.845565
0.039215688,0.0099999998,-0.0015,1.556295,0.01066668,0,-0.0088411905,0.01652305,0,-0.0088411905,0.01652305,0,1.8422799
0.04019608,0.0099999998,-0.0015,1.558385,0.010470722,0,-0.009772623,0.0182836,0,-0.009772623,0.0182836,0,1.8390551
0.041176472,0.0099999998,-0.0015,1.5604351,0.010263083,0,-0.010805648,0.020212775,0,-0.010805648,0.020212775,0,1.8358924
0.042156864,0.0099999998,-0.0015,1.5624375,0.010044755,0,-0.011940125,0.022325151,0,-0.011940125,0.022325151,0,1.8327949
0.043137256,0.0099999998,-0.0015,1.5643926,0.0098167574,0,-0.013196225,0.024640325,0,-0.013196225,0.024640325,0,1.82977
0.044117648,0.0099999998,-0.0015,1.5663025,0.0095800674,0,-0.0145708,0.027178025,0,-0.0145708,0.027178025,0,1.8268175
0.04509804,0.0099999998,-0.0015,1.5681624,0.0093356874,0,-0.016093925,0.029963199,0,-0.016093925,0.029963199,0,1.82394
0.046078432,0.0099999998,-0.0015,1.56997,0.0090847053,0,-0.017761225,0.0330205,0,-0.017761225,0.0330205,0,1.8211401
0.047058824,0.0099999998,-0.0015,1.571725,0.0088281753,0,-0.019598149,0.036382526,0,-0.019598149,0.036382526,0,1.8184201
0.048039217,0.0099999998,-0.0015,1.5734251,0.0085671302,0,-0.021609625,0.040080972,0,-0.021609625,0.040080972,0,1.8157851
0.049019609,0.0099999998,-0.0015,1.5750675,0.0083025321,0,-0.023812899,0.044151001,0,-0.023812899,0.044151001,0,1.8132401
0.050000001,0.0099999998,-0.0015,1.5766575,0.0080350619,0,-0.026227349,0.048628725,0,-0.026227349,0.048628725,0,1.81078
0.050980393,0.0099999998,-0.0015,1.578195,0.00776505,0,-0.028865226,0.053552225,0,-0.028865226,0.053552225,0,1.8084025
0.051960785,0.0099999998,-0.0015,1.579675,0.0074924873,0,-0.031767223,0.058971599,0,-0.031767223,0.058971599,0,1.8061125
0.052941177,0.0099999998,-0.0015,1.5810976,0.0072171753,0,-0.0349348,0.064936273,0,-0.0349348,0.064936273,0,1.803915
0.053921569,0.0099999998,-0.0015,1.5824625,0.0069386978,0,-0.038434599,0.071511954,0,-0.038434599,0.071511954,0,1.8018075
0.054901961,0.0099999998,-0.0015,1.58377,0.0066563427,0,-0.042252351,0.078751475,0,-0.042252351,0.078751475,0,1.79979
0.055882353,0.0099999998,-0.0015,1.5850224,0.0063690748,0,-0.046465751,0.086731747,0,-0.046465751,0.086731747,0,1.7978675
0.056862745,0.0099999998,-0.0015,1.5862125,0.0060753874,0,-0.051081825,0.095516853,0,-0.051081825,0.095516853,0,1.7960401
0.057843138,0.0099999998,-0.0015,1.5873425,0.0057734326,0,-0.056155626,0.1051868,0,-0.056155626,0.1051868,0,1.7943075
0.05882353,0.0099999998,-0.0015,1.588415,0.0054607652,0,-0.061768524,0.1158445,0,-0.061768524,0.1158445,0,1.7926725
0.059803922,0.0099999998,-0.0015,1.5894225,0.0051344624,0,-0.067938752,0.12757826,0,-0.067938752,0.12757826,0,1.791145
0.060784314,0.0099999998,-0.0015,1.5903625,0.0047908798,0,-0.074768551,0.14050925,0,-0.074768551,0.14050925,0,1.7897301
0.061764706,0.0099999998,-0.0015,1.5912325,0.0044257301,0,-0.082303949,0.15474325,0,-0.082303949,0.15474325,0,1.7884276
0.062745102,0.0099999998,-0.0015,1.5920326,0.0040338226,0,-0.090648547,0.17040125,0,-0.090648547,0.17040125,0,1.787245
0.063725494,0.0099999998,-0.0015,1.5927575,0.003609305,0,-0.099868521,0.18759051,0,-0.099868521,0.18759051,0,1.786195
0.064705886,0.0099999998,-0.0015,1.5933975,0.0031451602,0,-0.11008064,0.20642775,0,-0.11008064,0.20642775,0,1.785285
0.065686278,0.0099999998,-0.0015,1.5939425,0.0026341649,0,-0.121314,0.22703326,0,-0.121314,0.22703326,0,1.7845225
0.06666667,0.0099999998,-0.0015,1.5943875,0.0020677724,0,-0.1337395,0.24999076,0,-0.1337395,0.24999076,0,1.7839276
0.067647062,0.0099999998,-0.0015,1.594725,0.0014336682,0,-0.147185,0.2753495,0,-0.147185,0.2753495,0,1.78352
0.068627454,0.0099999998,-0.0015,1.5949376,0.00071869901,0,-0.1618025,0.30304223,0,-0.1618025,0.30304223,0,1.7833226
0.069607846,0.0099999998,-0.0015,1.59501,-9.2182003e-05,0,-0.1782155,0.33363274,0,-0.1782155,0.33363274,0,1.78336
0.070588239,0.0099999998,-0.0015,1.5949299,-0.0010174077,0,-0.1963975,0.36740524,0,-0.1963975,0.36740524,0,1.7836576
0.071568631,0.0099999998,-0.0015,1.5946751,-0.0020781474,0,-0.21638575,0.4046205,0,-0.21638575,0.4046205,0,1.784245
0.072549023,0.0099999998,-0.0015,1.5942225,-0.0032993124,0,-0.23844825,0.445573,0,-0.23844825,0.445573,0,1.7851626
0.073529415,0.0099999998,-0.0015,1.593545,-0.0047107898,0,-0.26280299,0.49064577,0,-0.26280299,0.49064577,0,1.786455
0.074509807,0.0099999998,-0.0015,1.5926125,-0.0063485275,0,-0.289682,0.54023147,0,-0.289682,0.54023147,0,1.78817
0.075490199,0.0099999998,-0.0015,1.5913875,-0.0082556801,0,-0.31943074,0.59477127,0,-0.31943074,0.59477127,0,1.7903675
0.076470591,0.0099999998,-0.0015,1.589825,-0.010484222,0,-0.35243976,0.65480226,0,-0.35243976,0.65480226,0,1.7931075
0.077450983,0.0099999998,-0.0015,1.58788,-0.013097025,0,-0.38911751,0.72093022,0,-0.38911751,0.72093022,0,1.7964699
0.078431375,0.0099999998,-0.0015,1.5854925,-0.01617045,0,-0.429914,0.793832,0,-0.429914,0.793832,0,1.800545
0.079411767,0.0099999998,-0.0015,1.5825975,-0.019797824,0,-0.47534072,0.87428051,0,-0.47534072,0.87428051,0,1.8054299
0.08039216,0.0099999998,-0.0015,1.5791175,-0.02409385,0,-0.525971,0.96316147,0,-0.525971,0.96316147,0,1.811235
0.081372552,0.0099999998,-0.0015,1.5749575,-0.029200125,0,-0.58240175,1.0615093,0,-0.58240175,1.0615093,0,1.818085
0.082352944,0.0099999998,-0.0015,1.570015,-0.035292376,0,-0.64524752,1.170475,0,-0.64524752,1.170475,0,1.826125
0.083333336,0.0099999998,-0.0015,1.564175,-0.042589724,0,-0.71517575,1.2912475,0,-0.71517575,1.2912475,0,1.835505
0.084313728,0.0099999998,-0.0015,1.5572951,-0.051366825,0,-0.79296947,1.4250801,0,-0.79296947,1.4250801,0,1.8463925
0.08529412,0.0099999998,-0.0015,1.5492101,-0.061969899,0,-0.87962872,1.57339,0,-0.87962872,1.57339,0,1.8589575
0.086274512,0.0099999998,-0.0015,1.5397351,-0.074838378,0,-0.97630972,1.7378675,0,-0.97630972,1.7378675,0,1.8733699
0.087254904,0.0099999998,-0.0015,1.5286651,-0.090534247,0,-1.0842937,1.9207051,0,-1.0842937,1.9207051,0,1.88978
0.088235296,0.0099999998,-0.0015,1.5157626,-0.10978225,0,-1.2048725,2.12449,0,-1.2048725,2.12449,0,1.908285
0.089215688,0.0099999998,-0.0015,1.500755,-0.13352425,0,-1.3392625,2.3520975,0,-1.3392625,2.3520975,0,1.92889
0.090196081,0.0099999998,-0.0015,1.4833574,-0.16299425,0,-1.48874,2.6069899,0,-1.48874,2.6069899,0,1.9514151
0.091176473,0.0099999998,-0.0015,1.4632525,-0.19983375,0,-1.6546376,2.8935926,0,-1.6546376,2.8935926,0,1.97536
0.092156865,0.0099999998,-0.0015,1.4401325,-0.24624175,0,-1.838065,3.21766,0,-1.838065,3.21766,0,1.9996874
0.093137257,0.0099999998,-0.0015,1.4135849,-0.30530101,0,-2.0397649,3.5880098,0,-2.0397649,3.5880098,0,2.0223498
0.094117649,0.0099999998,-0.0015,1.3836125,-0.38121551,0,-2.2595649,4.0150375,0,-2.2595649,4.0150375,0,2.0397174
0.095098041,0.0099999998,-0.0015,1.3487,-0.4807815,0,-2.4900074,4.5189376,0,-2.4900074,4.5189376,0,2.0443625
0.096078433,0.0099999998,-0.0015,1.3132975,-0.61252648,0,-2.7449899,5.1206074,0,-2.7449899,5.1206074,0,2.0243475
0.097058825,0.0099999998,-0.0015,1.2612674,-0.79906875,0,-2.9514198,5.9153399,0,-2.9514198,5.9153399,0,1.9429049
0.098039217,0.0099999998,-0.0015,1.2609003,-1.051718,0,-3.4124949,6.9242024,0,-3.4124949,6.9242024,0,1.7541175
0.099019609,0.0099999998,-0.0015,1.111095,-1.5665325,0,-3.0217202,8.7264347,0,-3.0217202,8.7264347,0,1.1229428
0.1,0.0099999998,-0.0015,0,0,0,0,0,0,0,0,0,-0.92499
0,0.011,-0.0015,1.4776,0,0,0,0,0,0,0,0,1.959265
0.00098039221,0.011,-0.0015,1.4777601,0.00096438552,0,-2.8516074e-06,6.8755573e-05,0,-2.8516074e-06,6.8755573e-05,0,1.9591175
0.0019607844,0.011,-0.0015,1.478125,0.0019070375,0,-5.7831198e-06,0.0001345747,0,-5.7831198e-06,0.0001345747,0,1.9585975
0.0029411765,0.011,-0.0015,1.47877,0.00280344,0,-1.3183522e-05,0.00023929949,0,-1.3183522e-05,0.00023929949,0,1.9576449
0.0039215689,0.011,-0.0015,1.4796575,0.0036338326,0,-2.6519476e-05,0.00036460377,0,-2.6519476e-05,0.00036460377,0,1.95632
0.004901961,0.011,-0.0015,1.4807475,0.0043882998,0,-4.5105924e-05,0.00050434249,0,-4.5105924e-05,0.00050434249,0,1.9546975
0.0058823531,0.011,-0.0015,1.4820125,0.0050650649,0,-6.9666821e-05,0.00065476052,0,-6.9666821e-05,0.00065476052,0,1.9528201
0.0068627452,0.011,-0.0015,1.4834325,0.00566671,0,-0.0001010437,0.00081207301,0,-0.0001010437,0.00081207301,0,1.9507151
0.0078431377,0.011,-0.0015,1.4849875,0.00619767,0,-0.00013982601,0.00097239623,0,-0.00013982601,0.00097239623,0,1.94841
0.0088235298,0.011,-0.0015,1.486655,0.0066634351,0,-0.000186237,0.0011325125,0,-0.000186237,0.0011325125,0,1.9459325
0.0098039219,0.011,-0.0015,1.48842,0.0070703374,0,-0.00023986399,0.0012892775,0,-0.00023986399,0.0012892775,0,1.94331
0.010784314,0.011,-0.0015,1.49027,0.0074251126,0,-0.00029989751,0.0014406475,0,-0.00029989751,0.0014406475,0,1.9405575
0.011764706,0.011,-0.0015,1.4921925,0.0077343071,0,-0.00036645524,0.0015850025,0,-0.00036645524,0.0015850025,0,1.937695
0.012745098,0.011,-0.0015,1.4941776,0.0080038998,0,-0.00044004925,0.001721415,0,-0.00044004925,0.001721415,0,1.9347376
0.01372549,0.011,-0.0015,1.4962175,0.0082391519,0,-0.00052042748,0.0018504024,0,-0.00052042748,0.0018504024,0,1.9316925
0.014705882,0.011,-0.0015,1.4983051,0.0084445849,0,-0.00060644676,0.0019731175,0,-0.00060644676,0.0019731175,0,1.928575
0.015686275,0.011,-0.0015,1.500435,0.0086240154,0,-0.00069746224,0.0020917151,0,-0.00069746224,0.0020917151,0,1.9253925
0.016666668,0.011,-0.0015,1.502605,0.0087806275,0,-0.00079373748,0.0022093176,0,-0.00079373748,0.0022093176,0,1.92215
0.01764706,0.011,-0.0015,1.5048051,0.00891707,0,-0.00089582778,0.00232936,0,-0.00089582778,0.00232936,0,1.9188524
0.018627452,0.011,-0.0015,1.50703,0.0090354998,0,-0.0010032635,0.00245669,0,-0.0010032635,0.00245669,0,1.9155049
0.019607844,0.011,-0.0015,1.509285,0.0091376398,0,-0.001115331,0.0025968575,0,-0.001115331,0.0025968575,0,1.91212
0.020588236,0.011,-0.0015,1.5115626,0.0092248749,0,-0.0012333125,0.0027549251,0,-0.0012333125,0.0027549251,0,1.9087
0.021568628,0.011,-0.0015,1.513855,0.0092982743,0,-0.00135863,0.0029366426,0,-0.00135863,0.0029366426,0,1.9052451
0.02254902,0.011,-0.0015,1.5161625,0.0093585597,0,-0.00149136,0.003148335,0,-0.00149136,0.003148335,0,1.90176
0.023529412,0.011,-0.0015,1.5184801,0.0094063003,0,-0.0016324124,0.0033962226,0,-0.0016324124,0.0033962226,0,1.8982525
0.024509804,0.011,-0.0015,1.5208075,0.0094418619,0,-0.0017836699,0.003687025,0,-0.0017836699,0.003687025,0,1.8947275
0.025490196,0.011,-0.0015,1.523145,0.0094653871,0,-0.00194636,0.0040270574,0,-0.00194636,0.0040270574,0,1.891185
0.026470589,0.011,-0.0015,1.5254874,0.0094770156,0,-0.0021247049,0.0044223252,0,-0.0021247049,0.0044223252,0,1.8876325
0.027450981,0.011,-0.0015,1.52783,0.0094767148,0,-0.0023166174,0.0048783151,0,-0.0023166174,0.0048783151,0,1.8840725
0.028431373,0.011,-0.0015,1.5301726,0.009464385,0,-0.002527985,0.0054023452,0,-0.002527985,0.0054023452,0,1.88051
0.029411765,0.011,-0.0015,1.53251,0.0094399275,0,-0.002764045,0.0060006427,0,-0.002764045,0.0060006427,0,1.8769525
0.030392157,0.011,-0.0015,1.5348375,0.0094031729,0,-0.0030213799,0.0066772047,0,-0.0030213799,0.0066772047,0,1.8734
0.031372551,0.011,-0.0015,1.5371525,0.0093539273,0,-0.0033109649,0.0074380799,0,-0.0033109649,0.0074380799,0,1.8698575
0.032352943,0.011,-0.0015,1.5394549,0.0092920475,0,-0.0036325825,0.0082884198,0,-0.0036325825,0.0082884198,0,1.8663325
0.033333335,0.011,-0.0015,1.5417426,0.0092175575,0,-0.003993365,0.0092343148,0,-0.003993365,0.0092343148,0,1.86283
0.034313727,0.011,-0.0015,1.5440049,0.0091305273,0,-0.004392365,0.010282802,0,-0.004392365,0.010282802,0,1.8593525
0.035294119,0.011,-0.0015,1.546245,0.0090311505,0,-0.0048367875,0.01144125,0,-0.0048367875,0.01144125,0,1.8559101
0.036274511,0.011,-0.0015,1.5484625,0.0089197503,0,-0.0053353375,0.012717225,0,-0.0053353375,0.012717225,0,1.852505
0.037254903,0.011,-0.0015,1.5506475,0.0087967152,0,-0.0058878027,0.014118725,0,-0.0058878027,0.014118725,0,1.8491375
0.038235296,0.011,-0.0015,1.5527976,0.0086625218,0,-0.0065060277,0.015657226,0,-0.0065060277,0.015657226,0,1.84582
0.039215688,0.011,-0.0015,1.5549126,0.0085177496,0,-0.0071840249,0.017342949,0,-0.0071840249,0.017342949,0,1.842555
0.04019608,0.011,-0.0015,1.55699,0.0083630523,0,-0.0079434328,0.019191075,0,-0.0079434328,0.019191075,0,1.839345
0.041176472,0.011,-0.0015,1.5590274,0.0081991553,0,-0.0087787798,0.021214575,0,-0.0087787798,0.021214575,0,1.836195
0.042156864,0.011,-0.0015,1.56102,0.0080268402,0,-0.0097028427,0.023430951,0,-0.0097028427,0.023430951,0,1.83311
0.043137256,0.011,-0.0015,1.562965,0.0078468975,0,-0.010720246,0.02585925,0,-0.010720246,0.02585925,0,1.8300951
0.044117648,0.011,-0.0015,1.564865,0.0076601347,0,-0.011835508,0.028520349,0,-0.011835508,0.028520349,0,1.82715
0.04509804,0.011,-0.0015,1.5667175,0.0074673621,0,-0.013073524,0.031439051,0,-0.013073524,0.031439051,0,1.82428
0.046078432,0.011,-0.0015,1.5685151,0.0072694076,0,-0.01442245,0.034641225,0,-0.01442245,0.034641225,0,1.8214875
0.047058824,0.011,-0.0015,1.5702626,0.0070670852,0,-0.015914775,0.038161274,0,-0.015914775,0.038161274,0,1.8187726
0.048039217,0.011,-0.0015,1.5719575,0.0068611675,0,-0.017541924,0.04202915,0,-0.017541924,0.04202915,0,1.8161401
0.049019609,0.011,-0.0015,1.573595,0.0066523449,0,-0.019330224,0.0462857,0,-0.019330224,0.0462857,0,1.8135926
0.050000001,0.011,-0.0015,1.5751801,0.0064411149,0,-0.021287,0.050965976,0,-0.021287,0.050965976,0,1.81113
0.050980393,0.011,-0.0015,1.5767125,0.0062277974,0,-0.023430649,0.05611695,0,-0.023430649,0.05611695,0,1.80875
0.051960785,0.011,-0.0015,1.5781875,0.0060124225,0,-0.02578005,0.061784524,0,-0.02578005,0.061784524,0,1.8064575
0.052941177,0.011,-0.0015,1.579605,0.0057949,0,-0.028353674,0.068025902,0,-0.028353674,0.068025902,0,1.80426
0.053921569,0.011,-0.0015,1.580965,0.0055748499,0,-0.03118705,0.074902274,0,-0.03118705,0.074902274,0,1.80215
0.054901961,0.011,-0.0015,1.5822675,0.0053517302,0,-0.034278177,0.082470901,0,-0.034278177,0.082470901,0,1.80013
0.055882353,0.011,-0.0015,1.5835125,0.0051246425,0,-0.037706926,0.090820447,0,-0.037706926,0.090820447,0,1.7982075
0.056862745,0.011,-0.0015,1.584695,0.0048924098,0,-0.041424174,0.10000116,0,-0.041424174,0.10000116,0,1.7963824
0.057843138,0.011,-0.0015,1.5858176,0.0046535223,0,-0.045562126,0.11013325,0,-0.045562126,0.11013325,0,1.794655
0.05882353,0.011,-0.0015,1.5868776,0.0044059777,0,-0.05008395,0.12128625,0,-0.05008395,0.12128625,0,1.7930275
0.059803922,0.011,-0.0015,1.58787,0.0041474849,0,-0.055061527,0.13358125,0,-0.055061527,0.13358125,0,1.7915125
0.060784314,0.011,-0.0015,1.5887926,0.0038750025,0,-0.060606577,0.14715424,0,-0.060606577,0.14715424,0,1.7901125
0.061764706,0.011,-0.0015,1.58964,0.0035850802,0,-0.066623271,0.1620695,0,-0.066623271,0.1620695,0,1.78883
0.062745102,0.011,-0.0015,1.59041,0.0032734901,0,-0.073433101,0.17856325,0,-0.073433101,0.17856325,0,1.7876775
0.063725494,0.011,-0.0015,1.5910975,0.002935085,0,-0.080841877,0.19659701,0,-0.080841877,0.19659701,0,1.7866625
0.064705886,0.011,-0.0015,1.5916924,0.0025645951,0,-0.089203499,0.21647625,0,-0.089203499,0.21647625,0,1.7857975
0.065686278,0.011,-0.0015,1.59219,0.0021548551,0,-0.098540127,0.23818,0,-0.098540127,0.23818,0,1.785095
0.06666667,0.011,-0.0015,1.59258,0.001700695,0,-0.10865168,0.26182449,0,-0.10865168,0.26182449,0,1.78457
0.067647062,0.011,-0.0015,1.592845,0.001193381,0,-0.11976275,0.28825,0,-0.11976275,0.28825,0,1.784245
0.068627454,0.011,-0.0015,1.5929725,0.00061965827,0,-0.131763,0.31747651,0,-0.131763,0.31747651,0,1.7841475
0.069607846,0.011,-0.0015,1.5929475,-3.2502256e-05,0,-0.14505251,0.34964526,0,-0.14505251,0.34964526,0,1.78431
0.070588239,0.011,-0.0015,1.59275,-0.00077849574,0,-0.1598275,0.385158,0,-0.1598275,0.385158,0,1.7847625
0.071568631,0.011,-0.0015,1.5923575,-0.0016362562,0,-0.17612499,0.42419899,0,-0.17612499,0.42419899,0,1.785535
0.072549023,0.011,-0.0015,1.5917425,-0.002626535,0,-0.1940835,0.46712452,0,-0.1940835,0.46712452,0,1.786675
0.073529415,0.011,-0.0015,1.59087,-0.0037743226,0,-0.213892,0.51441127,0,-0.213892,0.51441127,0,1.7882351
0.074509807,0.011,-0.0015,1.589705,-0.00510995,0,-0.23579025,0.56650823,0,-0.23579025,0.56650823,0,1.7902725
0.075490199,0.011,-0.0015,1.5882,-0.0066700578,0,-0.26005352,0.62389272,0,-0.26005352,0.62389272,0,1.79286
0.076470591,0.011,-0.0015,1.586305,-0.0084989453,0,-0.28698099,0.68712974,0,-0.28698099,0.68712974,0,1.7960725
0.077450983,0.011,-0.0015,1.5839624,-0.01065045,0,-0.31689951,0.75686228,0,-0.31689951,0.75686228,0,1.8000075
0.078431375,0.011,-0.0015,1.581095,-0.01319035,0,-0.35016924,0.83382225,0,-0.35016924,0.83382225,0,1.8047775
0.079411767,0.011,-0.0015,1.57762,-0.016199475,0,-0.38720274,0.91883147,0,-0.38720274,0.91883147,0,1.81051
0.08039216,0.011,-0.0015,1.5734375,-0.019777674,0,-0.42845124,1.0128212,0,-0.42845124,1.0128212,0,1.8173525
0.081372552,0.011,-0.0015,1.5684226,-0.02404885,0,-0.47438848,1.1168575,0,-0.47438848,1.1168575,0,1.8254725
0.082352944,0.011,-0.0015,1.5624325,-0.02916765,0,-0.52553374,1.2320975,0,-0.52553374,1.2320975,0,1.8350725
0.083333336,0.011,-0.0015,1.555305,-0.035328202,0,-0.58245349,1.3598,0,-0.58245349,1.3598,0,1.84638
0.084313728,0.011,-0.0015,1.5468326,-0.042775549,0,-0.64578074,1.5013601,0,-0.64578074,1.5013601,0,1.8596575
0.08529412,0.011,-0.0015,1.53677,-0.051820926,0,-0.71627825,1.65834,0,-0.71627825,1.65834,0,1.875205
0.086274512,0.011,-0.0015,1.524825,-0.062862277,0,-0.79478872,1.8325651,0,-0.79478872,1.8325651,0,1.8933525
0.087254904,0.011,-0.0015,1.5106425,-0.076412097,0,-0.88220298,2.0262251,0,-0.88220298,2.0262251,0,1.9144599
0.088235296,0.011,-0.0015,1.4937925,-0.093135074,0,-0.97939152,2.2418151,0,-0.97939152,2.2418151,0,1.93891
0.089215688,0.011,-0.0015,1.47375,-0.11389965,0,-1.0870798,2.4821651,0,-1.0870798,2.4821651,0,1.9670825
0.090196081,0.011,-0.0015,1.4498725,-0.13984799,0,-1.2058201,2.7505851,0,-1.2058201,2.7505851,0,1.9993
0.091176473,0.011,-0.0015,1.4213475,-0.17249924,0,-1.335835,3.05106,0,-1.335835,3.05106,0,2.0357549
0.092156865,0.011,-0.0015,1.3871375,-0.21388175,0,-1.4765224,3.388555,0,-1.4765224,3.388555,0,2.07637
0.093137257,0.011,-0.0015,1.3458625,-0.266776,0,-1.6261725,3.7695174,0,-1.6261725,3.7695174,0,2.1205299
0.094117649,0.011,-0.0015,1.2956001,-0.33489901,0,-1.7786674,4.2010374,0,-1.7786674,4.2010374,0,2.1666825
0.095098041,0.011,-0.0015,1.23323,-0.42375177,0,-1.9251475,4.6942501,0,-1.9251475,4.6942501,0,2.2114401
